_id,facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
9976,RESIDENTIAL CARE ELDERLY,342701218,ROYAL GROVE CARE HOME,JANNAT-Q1 INC.,ROSA ELMA QUIAMBAO,(916) 829-4117,9559 LAZY SADDLE WAY,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,1/26/2023,,5252025
10326,RESIDENTIAL CARE ELDERLY,342701508,SENIOR GUEST HOME,"DAY, EDYLYNE JOHANNA","DAY, EDYLYNE JOHANNA",(702) 629-0201,8890 HARLOW CT,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,10/3/2024,,5252025
10407,RESIDENTIAL CARE ELDERLY,347003477,SERENITY FAMILY CARE HOME,"VILLANUEVA, MARIA TERESA, VILLANUEVA, NOLI V.","VILLANUEVA, MARIA TERESA M",(916) 681-8630,9086 PIAZZA COURT,ELK GROVE,CA,95624,SACRAMENTO,27,4,LICENSED,5/10/2007,,5252025
10628,RESIDENTIAL CARE ELDERLY,342700133,SILVER PINES CARE HOME I LLC,SILVER PINES CARE HOME I LLC,"LOESCH, DEBBIE",(916) 686-1936,8625 HUME COURT,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,10/26/2017,,5252025
10629,RESIDENTIAL CARE ELDERLY,342700530,"SILVER PINES CARE HOME II, LLC","SILVER PINES CARE HOME II, LLC","LOESCH, DEBBIE",(916) 308-2968,8717 VALLEY OAK LANE,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,8/19/2019,,5252025
10704,RESIDENTIAL CARE ELDERLY,342700589,SKYE LUIS CARE HOME,5M CARE LLC,"RODRIGUEZ, ANNIE LYN",(916) 685-6910,8705 GREAT CT,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,6/24/2019,,5252025
10837,RESIDENTIAL CARE ELDERLY,342700244,SPRING VIEW GARDENS CARE HOME,"TAFTA, DANIEL","TAFTA, DANIEL",(916) 273-2175,9964 SPRING VIEW WAY,ELK GROVE,CA,95757,SACRAMENTO,27,6,LICENSED,4/4/2018,,5252025
11078,RESIDENTIAL CARE ELDERLY,342701507,SUMERLIN GUEST HOME,SUMERLIN GUEST HOME LLC,"SERRANO, ERIC",(916) 304-4357,8671 SUMERLIN CT,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,10/18/2024,,5252025
11079,RESIDENTIAL CARE ELDERLY,342701514,SUMERLIN GUEST HOME 2,ERICSON SERRANO,"CALDEIRA, MARIA SOCORRO",(916) 304-3575,8667 SUMERLIN CT.,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,10/18/2024,,5252025
11187,RESIDENTIAL CARE ELDERLY,342701147,SUNNY SIDE CARE HOME,SUNNY SIDE CARE HOME,"MASSAQUOI, MOHAMED",(916) 897-8347,8436 KEUSMAN ST.,ELK GROVE,CA,95758,SACRAMENTO,27,6,LICENSED,4/22/2022,,5252025
11414,RESIDENTIAL CARE ELDERLY,347003884,"TAHOE, THE","CALIFORNIA CAREHOMES, LLC.","DESCARGAR, BERNADETTE",(916) 686-5715,8708 SECKEL COURT,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,12/5/2008,,5252025
11641,RESIDENTIAL CARE ELDERLY,347002711,TRINITY CARE HOME,"ENRIQUEZ, HELEN","ENRIQUEZ, HELEN",(916) 683-9096,9513 WADENA WAY,ELK GROVE,CA,95758,SACRAMENTO,27,6,LICENSED,12/8/2004,,5252025
11858,RESIDENTIAL CARE ELDERLY,347003507,VICIO CARE HOME,LEA M VICIO,"VICIO, LEA M.",(916) 689-8012,9063 WHARTON WAY,ELK GROVE,CA,95624,SACRAMENTO,27,6,LICENSED,10/25/2006,,5252025
12242,RESIDENTIAL CARE ELDERLY,342700722,WELLQUEST OF ELK GROVE,WELLQUEST ELK GROVE TENANTCO LLC; WELLQUEST LIVING,ELENA CUEVAS,(916) 689-1000,8871 E STOCKTON BLVD,ELK GROVE,CA,95624,SACRAMENTO,27,170,LICENSED,9/23/2020,,5252025
12462,RESIDENTIAL CARE ELDERLY,342700619,YELLOW ORCHID LLC,"BHADE, NARINDERPAL","BHADE, KIRENDEEP",(916) 432-0685,9470 SEA CLIFF WAY,ELK GROVE,CA,95758,SACRAMENTO,27,6,LICENSED,9/19/2019,,5252025
4300,RESIDENTIAL CARE ELDERLY,342700795,EMF FLORES CARE HOME #2,EMF FLORES LLC,"FLORES, ELOISA",(916) 991-3494,8500 PALLADAY ROAD,ELVERTA,CA,95626,SACRAMENTO,59,4,LICENSED,3/16/2020,,5252025
5729,RESIDENTIAL CARE ELDERLY,347004460,HARMONY HOME CARE,IOANA JOANNA BROTNEI,JOANNA BROTNEI,(916) 992-6032,7900 BELLINGRATH DR.,ELVERTA,CA,95626,SACRAMENTO,59,6,LICENSED,4/29/2011,,5252025
6702,RESIDENTIAL CARE ELDERLY,342701236,JVC LLC,JVC LLC,"CHANG, CHE CHIANG",(530) 949-5259,7845 DOMINION WAY,ELVERTA,CA,95826,SACRAMENTO,27,6,PENDING,,,5252025
6703,RESIDENTIAL CARE ELDERLY,345920011,JVC LLC,JVC LLC,"CHANG, CHE CHIANG",(530) 949-5259,7845 DOMINION WAY,ELVERTA,CA,95626,SACRAMENTO,59,6,LICENSED,4/13/2023,,5252025
457,RESIDENTIAL CARE ELDERLY,342700275,A & J HOME CARE,ALP CARE INC,JOHN PAUL PAMINTUAN,(916) 365-7994,6732 LINCOLN OAKS DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,10/8/2018,,5252025
287,RESIDENTIAL CARE ELDERLY,342700856,A HEARTY CARE HOME IV,"MJP CARE HOMES, LLC","ARGANA, FERDINAND",(916) 267-5275,8734 SOTHEBY CT.,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,11/13/2020,,5252025
662,RESIDENTIAL CARE ELDERLY,345920289,ADDIS HOME CARE LLC,ADDIS HOME CARE LLC,"GELAW, MEAZA LEMA",(952) 564-5468,4800 IPSWITCH COURT,FAIR OAKS,CA,95628,SACRAMENTO,59,6,PENDING,,,5252025
850,RESIDENTIAL CARE ELDERLY,342700867,ALC ASSISTED LIVING INC.,ALC ASSISTED LIVING INC.,"LITA, JOHN D.",(916) 844-7052,6705 JUDISTINE DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,9/1/2020,,5252025
915,RESIDENTIAL CARE ELDERLY,342700929,ALL SEASONS HIALEAH,"ALL SEASONS, LLC",TOLY MOLITVENIK,(916) 776-6665,8407 HIALEAH WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,4/21/2021,,5252025
1013,RESIDENTIAL CARE ELDERLY,345002989,ALPINE BOARD AND CARE,ALPINE BOARD AND CARE LLC,"NOVELL, ALEX",(650) 771-4466,6725 LINCOLN OAKS DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,6/2/2023,,5252025
1157,RESIDENTIAL CARE ELDERLY,345920149,AMORUSO CARE HOME,"CHIRA, TITIANA","CHIRA, TITIANA",(916) 475-7261,4649 PLANTATION DR,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,7/29/2024,,5252025
1324,RESIDENTIAL CARE ELDERLY,342700554,ANGIES CARE HOME,ACM HOMES LLC,"CRUDO, ANGELINA",(916) 962-2460,8558 SHERATON DR,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,10/23/2019,,5252025
1509,RESIDENTIAL CARE ELDERLY,345920245,ARROYO SENIOR CARE,ARROYO SENIOR CARE INC.,NESBITT KARLA,(916) 966-6537,5121 ARROYO STREET,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,2/21/2025,,5252025
2094,RESIDENTIAL CARE ELDERLY,345920165,BETTER LIVING HOME CARE INC.,BETTER LIVING HOME CARE INC.,"SERBAN, GABRIELA",(916) 804-6822,7315 SUNSET AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,8/5/2024,,5252025
2191,RESIDENTIAL CARE ELDERLY,345920167,BLOSSOM RESIDENTIAL II,RALUCA SOLOVYEV,"SOLOVYEV, RALUCA",(916) 254-9557,8967 AMORUSO AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,12/12/2024,,5252025
2520,RESIDENTIAL CARE ELDERLY,342700675,CALI CARE RETIREMENT HOME II,CALI CARE RETIREMENT HOME II LLC,"MOJICA, EMMANUEL",(916) 534-7477,5125 CHICAGO AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,11/26/2019,,5252025
2969,RESIDENTIAL CARE ELDERLY,342700613,CASTLE OASIS HOME CARE LLC,CASTLE OASIS HOME CARE LLC,"NICHOLS, GARY",(916) 865-7726,5205 CASTLE ST,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,10/28/2019,,5252025
3018,RESIDENTIAL CARE ELDERLY,345002872,CENTURY CARE HOME,CENTURY CARE HOME LLC,"SOLOVYEV, RALUCA DELIA",(916) 254-9557,5725 CENTURY WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,3/10/2022,,5252025
3397,RESIDENTIAL CARE ELDERLY,347000691,COMPASSIONATE CARE HOME,"VANCEA, CORNEL","VANCEA, CORNEL",(916) 536-1343,7030 SPICER DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,10/14/1996,,5252025
3629,RESIDENTIAL CARE ELDERLY,347004613,CROWN JEWEL VILLA,IONEL & LUMINITA DASCALESCU,"DASCALESCU, IONEL",(916) 989-5511,5422 YDRA COURT,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,3/28/2011,,5252025
4176,RESIDENTIAL CARE ELDERLY,347003747,"ELDERLY INN II, THE","TOPLEAN, SAM","TOPLEAN, SAM",(916) 967-1619,4824 LIVOTI AVENUE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,1/8/2008,,5252025
4177,RESIDENTIAL CARE ELDERLY,342700416,"ELDERLY INN IV, THE","TOPLEAN, SAM","TOPLEAN, SAM",(916) 844-7025,4908 ILLINOIS AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,11/14/2018,,5252025
4415,RESIDENTIAL CARE ELDERLY,347003778,EUROPEAN VILLA,"JURCUT, RODICA","JURCUT, RODICA",(916) 224-9177,6824 MOUNT VERNON WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,10/18/2007,,5252025
4416,RESIDENTIAL CARE ELDERLY,345920327,EUROPEAN VILLA LLC,EUROPEAN VILLA LLC,"NEGRU, INGRID DIANA",(916) 967-1844,6824 MOUNT VERNON WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,PENDING,,,5252025
4501,RESIDENTIAL CARE ELDERLY,347005115,FAIR OAKS HOME CARE FOR THE ELDERLY,LYUDMILA PALAMARCHUK,LYUDMILA PALAMARCHUK,(916) 962-7458,8119 OAHU DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,7/8/2013,,5252025
4502,RESIDENTIAL CARE ELDERLY,347005484,FAIR OAKS SENIOR CARE,"SUNRIVER SENIOR CARE, L.L.C.",SUSIE DIZON,(916) 903-7860,8932 BEDFORD AVENUE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,9/21/2015,,5252025
4505,RESIDENTIAL CARE ELDERLY,345920139,"FAIR OAKS VILLA, LLC","FAIR OAKS VILLA, LLC","WILLIAMS, MARIA",(916) 844-7095,8781 PHOENIX AVE.,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,8/27/2024,,5252025
4577,RESIDENTIAL CARE ELDERLY,345920303,"FAMILY IN CARE, LLC",FAMILY IN CARE LLC,"DELA PAZ, MARIA LOURDES",(916) 599-0477,11313 FAIR OAKS BLVD.,FAIR OAKS,CA,95628,SACRAMENTO,59,4,PENDING,,,5252025
4911,RESIDENTIAL CARE ELDERLY,345920060,GASTON COMMUNITIES #1,"GASTON COMMUNITIES, INC.","GASTON, TODD",(916) 844-7410,8131 TREECREST AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,1/3/2024,,5252025
5206,RESIDENTIAL CARE ELDERLY,345002876,GOLDEN MOMENTS CARE HOME WINDING WAY,"GOLDEN MOMENTS CARE HOME WINDING WAY, INC.","DAHLEY, DALEE",(916) 474-4678,4316 ILLINOIS AVENUE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,3/29/2022,,5252025
5596,RESIDENTIAL CARE ELDERLY,345920210,GUARDIAN ANGELS CAREHOME,GUARDIAN ANGELS CAREHOME LLC,"MUNGCAL, MIRASOL",(916) 346-7312,7400 WALNUT RD.,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,12/11/2024,,5252025
5681,RESIDENTIAL CARE ELDERLY,342700648,"HAPPY JOURNEY CARE HOME, LLC",HAPPY JOURNEY CARE HOME LLC,"SU, QUANYING",(415) 734-6836,4728 JOHNSON DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,10/4/2019,,5252025
5783,RESIDENTIAL CARE ELDERLY,345002868,HAZEL HOME FOR SENIORS,SACRAMENTO HOSPITALITY INC.,"GRANT, CLEOPATRA",(831) 334-1223,4919 HAZEL AVENUE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,3/9/2022,,5252025
5811,RESIDENTIAL CARE ELDERLY,347005919,HEART TO HEART HOME CARE,HEART TO HEART HOME CARE LLC,"FLORUTA, SERGIU",(916) 844-7741,5543 WILLOW OAK WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,5/26/2016,,5252025
6555,RESIDENTIAL CARE ELDERLY,347003312,JERIDA LANE RESIDENTIAL CARE,"OLEA, ESTRELLITA M","OLEA, ESTRELLITA M.",(916) 863-6151,8830 JERIDA LANE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,11/9/2006,,5252025
6888,RESIDENTIAL CARE ELDERLY,347003137,LA FIELD HOME CARE,"PEREBIKOVSKIY, GALINA","PEREBIKOVSKIY, GALINA",(916) 965-7713,5729 LA FIELD DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,9/15/2006,,5252025
6920,RESIDENTIAL CARE ELDERLY,347003297,LA SERENA HOUSE,"BRIONES, AIDA","BRIONES, AIDA",(916) 966-0865,8970 LA SERENA DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,7/26/2006,,5252025
7242,RESIDENTIAL CARE ELDERLY,345003015,LITTLE BROOK CARE HOME 4,LITTLE BROOK CARE HOME 4 LLC,"POP, PERSIDA",(916) 500-4512,4401 LITTLE BROOK CT,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,3/19/2024,,5252025
7425,RESIDENTIAL CARE ELDERLY,345920102,LOVING CARE SENIOR LIVING III,LOVING CARE SENIOR LIVING LLC,"RONSTADT, STEVEN",(831) 706-8481,5109 CHICAGO AVENEUE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,4/2/2024,,5252025
7555,RESIDENTIAL CARE ELDERLY,342700479,MAGNOLIA ELDERLY CARE HOME,"CRISAN, ADELA","CRISAN, ADELA",(916) 965-7002,7797 MAGNOLIA AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,12/11/2018,,5252025
7944,RESIDENTIAL CARE ELDERLY,347004963,MILES MANOR,"HAMILTON ENTERPRISES, LLC","ROSA, KIMBERLY",(916) 967-9049,4301 WATKINS DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,15,LICENSED,11/2/2012,,5252025
8309,RESIDENTIAL CARE ELDERLY,347001016,NELLE HOME PLACE,"GIMON, IOAN","GIMON, IOAN",(916) 863-1201,5340 NELLE PL,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,1/12/1999,,5252025
8313,RESIDENTIAL CARE ELDERLY,342700513,NELLIES ANGELS - ROBIN,NELLIES ANGELS - FOLSOM,"JOHNSON, MARNELLI P",(775) 224-6231,7361 ROBIN RD,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,2/1/2019,,5252025
8472,RESIDENTIAL CARE ELDERLY,342700805,NORTHERNCARE FACILITY,NORTHERNCARE FACILITY LLC,"WOODWARD, ROSE BALURO",(530) 762-8199,5016 WATERBURY WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,6/23/2020,,5252025
8566,RESIDENTIAL CARE ELDERLY,345002797,OAKMONT OF FAIR OAKS,OAKMONT SR. LVNG OF FAIR OAKS OPCO; OAKMONT MGMT,POUYA ANSARI,(916) 633-1001,8484 MADISON AVE.,FAIR OAKS,CA,95628,SACRAMENTO,59,128,LICENSED,7/27/2021,,5252025
8615,RESIDENTIAL CARE ELDERLY,347000443,OAKS PRIVATE HOME CARE,"TABB, LYDIA","TABB, LYDIA",(916) 961-5232,7016 LINCOLN OAKS DR.,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,2/1/1996,,5252025
8733,RESIDENTIAL CARE ELDERLY,347004533,OLIVE OAKS CARE,OVIDIU BARBU,OVIDIU BARBU,(916) 536-0764,7833 OLIVE STREET,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,8/25/2010,,5252025
9164,RESIDENTIAL CARE ELDERLY,342700995,PEARL CARE ASSISTED LIVING,PEARL CARE ASSISTED LIVING INC,"DANILIUC, DORIN",(916) 256-9400,8523 WINDINGWAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,6/1/2021,,5252025
9229,RESIDENTIAL CARE ELDERLY,347002560,PHOENIX MANOR,"BIRLADEANU, OPHELIA","BIRLADEANU, OPHELIA",(916) 863-7470,8682 PHOENIX AVENUE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,6/17/2004,,5252025
9991,RESIDENTIAL CARE ELDERLY,342700240,ROYAL PALMS CARE HOME,DANIELA PODAR,DANIELA PODAR,(916) 477-1554,8675 PHOENIX AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,11/14/2017,,5252025
10028,RESIDENTIAL CARE ELDERLY,345002942,SABINA'S CARE HOME,SABINA'S CARE HOME LLC,"ARDELEAN, LEYLA",(916) 730-7563,8261 SUNBONNET CT.,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,3/9/2023,,5252025
10029,RESIDENTIAL CARE ELDERLY,345920254,SABINA'S CARE HOME #2,SABINA'S CARE HOME LLC,"ARDELEAN, LEYLA",(916) 863-1036,8157 WALNUT HILLS WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,3/14/2025,,5252025
10102,RESIDENTIAL CARE ELDERLY,345920012,SAINT THOMAS CARE HOME,SAINT THOMAS CARE HOME LLC,"MAGUREAN, EVELINA",(916) 880-0551,4905 SAINT THOMAS DRIVE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,6/12/2023,,5252025
10614,RESIDENTIAL CARE ELDERLY,347005744,SILVER LINING CARE HOME,SILVER LINING CARE HOME LLC,EVELINA AND PAVEL MAGUREAN,(916) 241-9186,8189 PLUMERIA AVENUE,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,12/23/2016,,5252025
10814,RESIDENTIAL CARE ELDERLY,342700878,SPLENDOR OAKS SENIOR LIVING #3,SPLENDOR OAKS INC.,"LEE, KEVIN",(916) 241-9603,5813 KENNETH AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,12,LICENSED,12/16/2020,,5252025
10830,RESIDENTIAL CARE ELDERLY,342700350,SPRING GLEN ELDERLY CARE VILLA,SPRING GLEN ELDERLY CARE VILLA LLC,"ARAGON, LEILANI",(916) 241-9536,5929 SPRING GLEN DR,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,7/24/2018,,5252025
11211,RESIDENTIAL CARE ELDERLY,347001957,SUNRISE ASSISTED LIVING OF FAIR OAKS,FAIR OAK ASSISTED LVG; SUNRISE SENIOR LIVING MGT,"SPURLOCK, LAURIE",(916) 863-1499,4820 HAZEL AVE,FAIR OAKS,CA,95628,SACRAMENTO,59,74,LICENSED,3/29/2002,,5252025
11317,RESIDENTIAL CARE ELDERLY,345002867,SUNSHINE CARE HOME,"CRISAN, DENISA ADINA","CRISAN, ADELA",(916) 966-6042,5010 OLEAN STREET,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,2/23/2022,,5252025
11629,RESIDENTIAL CARE ELDERLY,342700811,TREE OF LIFE,"CUSTURA, MARIA","CUSTURA, MARIA",(916) 595-5738,6924 LAUREL OAK WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,7/9/2020,,5252025
12333,RESIDENTIAL CARE ELDERLY,345002823,WHOLESOME ELDERLY ON KIFISIA,"WHOLESOME ELDERLY CARE HOMES, LLC","FAAMAUSILI,CHRIS",(916) 678-0268,6024 KIFISIA WAY,FAIR OAKS,CA,95628,SACRAMENTO,59,6,LICENSED,10/15/2021,,5252025
1461,RESIDENTIAL CARE ELDERLY,342700009,ARCELY J PUA HOMECARE,ARCELY J PUA HOMECARE INC,"PUA, ARCELY J",(916) 300-5286,914 DENSMORE WAY,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,6/28/2017,,5252025
2389,RESIDENTIAL CARE ELDERLY,347005467,BROOKDALE FOLSOM,EMERITUS CORPORATION,SHARI KRANIG,(916) 983-9300,780 HARRINGTON WAY,FOLSOM,CA,95630,SACRAMENTO,59,130,LICENSED,7/31/2014,,5252025
2441,RESIDENTIAL CARE ELDERLY,347002811,BU-WON CARE HOME,"YANG, BU-WON K.","YANG, BU-WON K.",(916) 467-7510,1035 ELSWORTH WAY,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,1/21/2005,,5252025
2732,RESIDENTIAL CARE ELDERLY,345920255,CARING HANDS ASSISTED LIVING,CARING HANDS ASSISTED LIVING INC.,"SEKHON, CHARANDEEP",(408) 506-8655,107 CRADLE BAR COURT,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,4/18/2025,,5252025
3272,RESIDENTIAL CARE ELDERLY,345002909,COGIR OF FOLSOM,WELL CA WA TENANT LLC; COGIR MANAGEMENT USA INC,"TAYLOR, DEBORAH",(916) 608-0800,1801 EAST NATOMA STREET,FOLSOM,CA,95630,SACRAMENTO,59,66,LICENSED,6/1/2022,,5252025
3726,RESIDENTIAL CARE ELDERLY,345002815,"DANI'S HELPING HANDS, INC.","DANI'S HELPING HANDS, INC.","HAZZIEZ, DANIELLE",(916) 201-4862,108 REMINGTON DR.,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,8/10/2021,,5252025
4113,RESIDENTIAL CARE ELDERLY,345002850,ECLIPSE HOME CARE II,MAGDALENA SAEGAR,"SAEGER, MAGDALENA",(916) 985-8851,137 YANKTON ST.,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,12/3/2021,,5252025
4213,RESIDENTIAL CARE ELDERLY,347000405,ELIM OAKS,"ELIM CARE, INC.","LEE, JENNIFER",(916) 989-4232,124 RAEANNE LANE,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,8/17/1995,,5252025
4673,RESIDENTIAL CARE ELDERLY,342700775,FOLSOM CARE,"MERYL'S BOARD & CARE HOME, LLC","ABELARDO, BERYL",(916) 983-9988,148 STONEY HILL DRIVE,FOLSOM,CA,95630,SACRAMENTO,59,5,LICENSED,9/4/2020,,5252025
4674,RESIDENTIAL CARE ELDERLY,347003468,FOLSOM COMFORT CARE,"KIFOR, LINA","KIFOR, LINA",(916) 628-8131,336 SPRIG CIRCLE,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,12/21/2006,,5252025
4675,RESIDENTIAL CARE ELDERLY,342700902,FOLSOM COUNTRYHOUSE,AVENIDA PARTNERS DIRECTOR LLC; AGEMARK MGMT LLC,LETICIA FERMOSO HIGARES,(916) 836-8022,2005 IRON POINT RD,FOLSOM,CA,95630,SACRAMENTO,59,60,LICENSED,3/12/2021,,5252025
4676,RESIDENTIAL CARE ELDERLY,345920125,"FOLSOM SENIOR CARE, LLC","FOLSOM SENIOR CARE, LLC","LEPADAT, BRANDON",(916) 470-9993,260 BAURER CT,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,8/21/2024,,5252025
4678,RESIDENTIAL CARE ELDERLY,345002816,FOLSOM SENIOR RETREAT,FOLSOM SENIOR RETREAT INC.,"TIMOFEY, IIONA",(916) 833-2238,9814 BLUE LAKE DR.,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,7/28/2021,,5252025
5447,RESIDENTIAL CARE ELDERLY,345920268,GRAND DIGNITY HOMES,GRAND DIGNITY HOMES LLC,"KHAIRA, VEERPAL",(510) 378-5332,4811 WHITE PINE COURT,FOLSOM,CA,95630,SACRAMENTO,59,6,PENDING,,,5252025
5691,RESIDENTIAL CARE ELDERLY,342700299,HAPPY MEMORIES SENIOR CARE,HAPPY MEMORIES LLC,"CHIS, CARMEN",(707) 365-6353,255 CIMMARON CIRCLE,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,7/2/2018,,5252025
7152,RESIDENTIAL CARE ELDERLY,342700340,LEXINGTON HILLS SENIOR CARE LLC,LEXINGTON HILLS SENIOR CARE LLC,ROMELIA HORJA,(916) 225-5204,164 BISCAYNE WAY,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,4/25/2018,,5252025
7401,RESIDENTIAL CARE ELDERLY,342700836,LOVING ANGELS CAREHOME,LOVING ANGELS CAREHOME LLC,"MUNGCAL, MIRASOL",(916) 350-4749,328 CROW CANYON DR.,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,9/25/2020,,5252025
8041,RESIDENTIAL CARE ELDERLY,342701028,MKS QUALITY CARE LLC,MKS QUALITY CARE LLC,"LEE, KEVIN",(916) 831-7972,317 NATOMA ST.,FOLSOM,CA,95630,SACRAMENTO,59,15,LICENSED,6/7/2021,,5252025
8567,RESIDENTIAL CARE ELDERLY,347005427,OAKMONT OF FOLSOM,HCRI OF FOLSOM TENANT; OAKMONT MANAGEMENT GROUP,"HILL, ANYSSA",(916) 817-4500,1574 CREEKSIDE DR,FOLSOM,CA,95630,SACRAMENTO,59,88,LICENSED,9/26/2014,,5252025
8800,RESIDENTIAL CARE ELDERLY,342700286,ORBISON OASIS HOME CARE LLC,ORBISON OASIS HOME CARE LLC,"BORODI, EMANUELA",(916) 340-4353,1068 ORBISON CT,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,4/6/2018,,5252025
9236,RESIDENTIAL CARE ELDERLY,347002633,PINE GROVE RESIDENTIAL HOME CARE FOR THE ELDERLY,"CATUNA, REGHINA",CATUNA. REGHINA,(916) 987-1655,7213 PINE GROVE WAY,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,7/20/2005,,5252025
9264,RESIDENTIAL CARE ELDERLY,345002978,PINNACLE HOME CARE 2,SYNERGY HOME CARE LLC,"DAVTYAN, LUSINE",(916) 771-9420,4500 HUMMINGBIRD CIRCLE,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,11/18/2022,,5252025
9350,RESIDENTIAL CARE ELDERLY,342700370,PRAIRIE CITY LANDING,SHI-III PRAIRIE CITY LANDING OWNER LLC; ARTEGAN,"MARTIN, CHERYL K",(916) 458-0303,645 WILLARD DR,FOLSOM,CA,95630,SACRAMENTO,59,200,LICENSED,1/28/2019,,5252025
